date,product_id,product_name,category,branch_id,branch_name,order_id,price,promotion_flag,festival_flag,holiday_flag,seasonal_index,total_sales,online_sales,offline_sales,returns_count,cpi,day_of_week,month,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2021-05-08,P003,Women_Dress,Female,B002,Mumbai,1628,21.12,0,0,0,1.286,92.81,64.26,28.56,18.88,152.55,5,5,90.9,97.27,79.45,83.79714285714286,86.51166666666668
2021-05-09,P003,Women_Dress,Female,B002,Mumbai,1629,22.47,0,0,1,1.282,111.35,77.09,34.26,13.26,152.55,6,5,92.81,96.65,76.56,85.89714285714285,87.67133333333332
2021-05-10,P003,Women_Dress,Female,B002,Mumbai,1630,21.26,0,0,0,1.279,74.45,51.54,22.91,7.89,152.55,0,5,111.35,82.45,87.03,84.75428571428571,87.252
2021-05-11,P003,Women_Dress,Female,B002,Mumbai,1631,22.04,0,0,0,1.275,60.14,41.63,18.5,11.48,152.55,1,5,74.45,66.82,118.74,83.8,85.29866666666665
2021-05-12,P003,Women_Dress,Female,B002,Mumbai,1632,20.82,0,0,0,1.271,80.51,55.74,24.77,13.25,152.55,2,5,60.14,78.82,92.61,84.04142857142857,84.89533333333334
2021-05-13,P003,Women_Dress,Female,B002,Mumbai,1633,21.38,0,0,0,1.267,79.21,54.84,24.37,9.32,152.55,3,5,80.51,78.13,79.76,84.19571428571429,84.877
2021-05-14,P003,Women_Dress,Female,B002,Mumbai,1634,21.86,0,0,0,1.263,69.2,47.91,21.29,14.46,152.55,4,5,79.21,90.9,75.0,81.09571428571428,84.68366666666665
2021-05-15,P003,Women_Dress,Female,B002,Mumbai,1635,21.15,0,0,0,1.259,82.2,56.91,25.29,16.97,152.55,5,5,69.2,92.81,87.23,79.58,84.516
2021-05-16,P003,Women_Dress,Female,B002,Mumbai,1636,22.31,0,0,1,1.255,95.5,66.12,29.39,12.91,152.55,6,5,82.2,111.35,90.95,77.3157142857143,84.66766666666668
2021-05-17,P003,Women_Dress,Female,B002,Mumbai,1637,20.52,0,0,0,1.251,74.66,51.69,22.97,10.32,152.55,0,5,95.5,74.45,88.29,77.34571428571428,84.21333333333334
2021-05-18,P003,Women_Dress,Female,B002,Mumbai,1638,21.98,0,0,0,1.247,71.59,49.56,22.03,13.1,152.55,1,5,74.66,60.14,99.77,78.98142857142857,83.27400000000002
2021-05-19,P003,Women_Dress,Female,B002,Mumbai,1639,21.45,0,0,0,1.243,66.09,45.75,20.33,7.21,152.55,2,5,71.59,80.51,74.02,76.92142857142858,83.00966666666666
2021-05-20,P003,Women_Dress,Female,B002,Mumbai,1640,21.97,0,0,0,1.238,86.24,59.71,26.54,17.42,152.55,3,5,66.09,79.21,84.82,77.92571428571429,83.057
2021-05-21,P003,Women_Dress,Female,B002,Mumbai,1641,21.31,0,0,0,1.234,66.35,45.93,20.41,9.65,152.55,4,5,86.24,69.2,74.6,77.51857142857143,82.782
2021-05-22,P003,Women_Dress,Female,B002,Mumbai,1642,21.38,0,0,0,1.229,73.54,50.91,22.63,13.29,152.55,5,5,66.35,82.2,71.4,76.28142857142858,82.85333333333332
2021-05-23,P003,Women_Dress,Female,B002,Mumbai,1643,21.57,0,0,1,1.225,123.53,85.52,38.01,17.58,152.55,6,5,73.54,95.5,76.6,80.28571428571429,84.41766666666668
2021-05-24,P003,Women_Dress,Female,B002,Mumbai,1644,20.67,0,0,0,1.22,69.33,48.0,21.33,14.23,152.55,0,5,123.53,74.66,103.7,79.52428571428572,83.27199999999999
2021-05-25,P003,Women_Dress,Female,B002,Mumbai,1645,21.38,0,0,0,1.215,78.4,54.28,24.12,15.39,152.55,1,5,69.33,71.59,126.36,80.49714285714286,81.67333333333335
2021-05-26,P003,Women_Dress,Female,B002,Mumbai,1646,21.09,0,0,0,1.211,80.48,55.72,24.76,9.59,152.55,2,5,78.4,66.09,92.59,82.55285714285715,81.26966666666667
2021-05-27,P003,Women_Dress,Female,B002,Mumbai,1647,21.91,0,0,0,1.206,69.26,47.95,21.31,10.71,152.55,3,5,80.48,86.24,63.87,80.12714285714286,81.44933333333333
2021-05-28,P003,Women_Dress,Female,B002,Mumbai,1648,21.78,0,0,0,1.201,76.65,53.07,23.59,9.84,152.55,4,5,69.26,66.35,76.52,81.59857142857143,81.45366666666668
2021-05-29,P003,Women_Dress,Female,B002,Mumbai,1649,22.23,0,0,0,1.196,70.1,48.53,21.57,10.11,152.55,5,5,76.65,73.54,78.63,81.10714285714286,81.16933333333333
2021-05-30,P003,Women_Dress,Female,B002,Mumbai,1650,22.2,0,0,1,1.191,92.37,63.95,28.42,13.07,152.55,6,5,70.1,123.53,92.45,76.6557142857143,81.16666666666667
2021-05-31,P003,Women_Dress,Female,B002,Mumbai,1651,21.88,0,0,0,1.186,61.62,42.66,18.96,6.28,152.55,0,5,92.37,69.33,97.27,75.55428571428571,79.97833333333334
2021-06-01,P003,Women_Dress,Female,B002,Mumbai,1652,21.04,0,0,0,1.181,71.72,49.65,22.07,13.27,153.18,1,6,61.62,78.4,96.65,74.60000000000001,79.14733333333334
2021-06-02,P003,Women_Dress,Female,B002,Mumbai,1653,21.68,0,0,0,1.175,67.27,46.57,20.7,12.7,153.18,2,6,71.72,80.48,82.45,72.71285714285715,78.64133333333332
2021-06-03,P003,Women_Dress,Female,B002,Mumbai,1654,21.35,0,0,0,1.17,74.12,51.31,22.8,13.64,153.18,3,6,67.27,69.26,66.82,73.40714285714286,78.88466666666666
2021-06-04,P003,Women_Dress,Female,B002,Mumbai,1655,21.46,0,0,0,1.165,63.31,43.83,19.48,11.9,153.18,4,6,74.12,76.65,78.82,71.50142857142858,78.36766666666668
2021-06-05,P003,Women_Dress,Female,B002,Mumbai,1656,20.96,0,0,0,1.16,81.89,56.69,25.2,12.65,153.18,5,6,63.31,70.1,78.13,73.18571428571428,78.493
2021-06-06,P003,Women_Dress,Female,B002,Mumbai,1657,21.81,0,0,1,1.154,94.41,65.36,29.05,16.13,153.18,6,6,81.89,92.37,90.9,73.47714285714285,78.61
2021-06-07,P003,Women_Dress,Female,B002,Mumbai,1658,21.54,0,0,0,1.149,64.76,44.83,19.92,13.72,153.18,0,6,94.41,61.62,92.81,73.92571428571429,77.675
2021-06-08,P003,Women_Dress,Female,B002,Mumbai,1659,21.31,0,0,0,1.143,68.55,47.46,21.09,13.31,153.18,1,6,64.76,71.72,111.35,73.47285714285714,76.24833333333332
2021-06-09,P003,Women_Dress,Female,B002,Mumbai,1660,21.67,0,0,0,1.138,64.07,44.36,19.71,9.85,153.18,2,6,68.55,67.27,74.45,73.01571428571428,75.90233333333335
2021-06-10,P003,Women_Dress,Female,B002,Mumbai,1661,21.91,0,0,0,1.132,62.86,43.52,19.34,9.81,153.18,3,6,64.07,74.12,60.14,71.40714285714286,75.99300000000001
2021-06-11,P003,Women_Dress,Female,B002,Mumbai,1662,20.79,0,0,0,1.127,64.19,44.44,19.75,13.26,153.18,4,6,62.86,63.31,80.51,71.53285714285714,75.449
2021-06-12,P003,Women_Dress,Female,B002,Mumbai,1663,20.78,0,0,0,1.121,89.58,62.02,27.56,13.3,153.18,5,6,64.19,81.89,79.21,72.63142857142857,75.79466666666667
2021-06-13,P003,Women_Dress,Female,B002,Mumbai,1664,21.52,0,0,1,1.115,92.04,63.72,28.32,12.34,153.18,6,6,89.58,94.41,69.2,72.29285714285714,76.55600000000001
2021-06-14,P003,Women_Dress,Female,B002,Mumbai,1665,21.13,0,0,0,1.11,78.0,54.0,24.0,12.01,153.18,0,6,92.04,64.76,82.2,74.1842857142857,76.416
2021-06-15,P003,Women_Dress,Female,B002,Mumbai,1666,20.85,0,0,0,1.104,57.61,39.88,17.73,7.44,153.18,1,6,78.0,68.55,95.5,72.62142857142858,75.15299999999999
2021-06-16,P003,Women_Dress,Female,B002,Mumbai,1667,21.88,0,0,0,1.098,64.63,44.74,19.88,6.57,153.18,2,6,57.61,64.07,74.66,72.70142857142856,74.81866666666666
2021-06-17,P003,Women_Dress,Female,B002,Mumbai,1668,21.28,0,0,0,1.092,68.15,47.18,20.97,7.29,153.18,3,6,64.63,62.86,71.59,73.45714285714287,74.704
2021-06-18,P003,Women_Dress,Female,B002,Mumbai,1669,21.55,0,0,0,1.086,62.57,43.32,19.25,8.19,153.18,4,6,68.15,64.19,66.09,73.22571428571429,74.58666666666667
2021-06-19,P003,Women_Dress,Female,B002,Mumbai,1670,20.53,0,0,0,1.081,63.88,44.22,19.65,8.67,153.18,5,6,62.57,89.58,86.24,69.55428571428571,73.84133333333332
2021-06-20,P003,Women_Dress,Female,B002,Mumbai,1671,21.35,0,0,1,1.075,92.49,64.03,28.46,15.07,153.18,6,6,63.88,92.04,66.35,69.61857142857143,74.71266666666666
2021-06-21,P003,Women_Dress,Female,B002,Mumbai,1672,21.62,0,0,0,1.069,62.6,43.34,19.26,11.94,153.18,0,6,92.49,78.0,73.54,67.41857142857143,74.348
2021-06-22,P003,Women_Dress,Female,B002,Mumbai,1673,21.51,0,0,0,1.063,58.69,40.63,18.06,8.05,153.18,1,6,62.6,57.61,123.53,67.57285714285715,72.18666666666667
2021-06-23,P003,Women_Dress,Female,B002,Mumbai,1674,21.33,0,0,0,1.057,67.59,46.8,20.8,12.07,153.18,2,6,58.69,64.63,69.33,67.99571428571429,72.12866666666667
2021-06-24,P003,Women_Dress,Female,B002,Mumbai,1675,20.69,0,0,0,1.051,60.7,42.02,18.68,10.91,153.18,3,6,67.59,68.15,78.4,66.93142857142857,71.53866666666666
2021-06-25,P003,Women_Dress,Female,B002,Mumbai,1676,21.55,1,0,0,1.045,77.14,53.4,23.73,14.42,153.18,4,6,60.7,62.57,80.48,69.01285714285714,71.42733333333332
2021-06-26,P003,Women_Dress,Female,B002,Mumbai,1677,21.46,0,0,0,1.039,66.55,46.07,20.48,12.15,153.18,5,6,77.14,63.88,69.26,69.39428571428572,71.337
2021-06-27,P003,Women_Dress,Female,B002,Mumbai,1678,21.31,0,0,1,1.033,91.98,63.68,28.3,12.63,153.18,6,6,66.55,92.49,76.65,69.32142857142857,71.848
2021-06-28,P003,Women_Dress,Female,B002,Mumbai,1679,21.68,0,0,0,1.027,56.24,38.94,17.3,10.84,153.18,0,6,91.98,62.6,70.1,68.41285714285713,71.386
2021-06-29,P003,Women_Dress,Female,B002,Mumbai,1680,21.52,0,0,0,1.021,68.83,47.65,21.18,11.71,153.18,1,6,56.24,58.69,92.37,69.86142857142856,70.60133333333333
2021-06-30,P003,Women_Dress,Female,B002,Mumbai,1681,21.46,0,0,0,1.015,60.14,41.64,18.5,6.52,153.18,2,6,68.83,67.59,61.62,68.79714285714286,70.55199999999999
2021-07-01,P003,Women_Dress,Female,B002,Mumbai,1682,21.5,0,0,0,1.009,51.42,30.33,21.1,9.78,153.82,3,7,60.14,60.7,71.72,67.47142857142858,69.87533333333334
2021-07-02,P003,Women_Dress,Female,B002,Mumbai,1683,21.9,0,0,0,1.003,59.37,35.02,24.36,9.69,153.82,4,7,51.42,77.14,67.27,64.93285714285715,69.61200000000001
2021-07-03,P003,Women_Dress,Female,B002,Mumbai,1684,22.04,0,0,0,0.997,69.75,41.14,28.62,10.92,153.82,5,7,59.37,66.55,74.12,65.39,69.46633333333332
2021-07-04,P003,Women_Dress,Female,B002,Mumbai,1685,21.57,0,0,1,0.991,79.59,46.94,32.65,13.92,153.82,6,7,69.75,91.98,63.31,63.620000000000005,70.009
2021-07-05,P003,Women_Dress,Female,B002,Mumbai,1686,21.65,1,0,0,0.985,75.02,44.24,30.78,12.05,153.82,0,7,79.59,56.24,81.89,66.30285714285715,69.78
2021-07-06,P003,Women_Dress,Female,B002,Mumbai,1687,21.32,0,0,0,0.979,56.02,33.04,22.98,10.01,153.82,1,7,75.02,68.83,94.41,64.47285714285714,68.50033333333334
2021-07-07,P003,Women_Dress,Female,B002,Mumbai,1688,21.13,0,0,0,0.973,52.41,30.91,21.5,10.4,153.82,2,7,56.02,60.14,64.76,63.368571428571435,68.08866666666667
2021-07-08,P003,Women_Dress,Female,B002,Mumbai,1689,22.68,1,0,0,0.967,69.74,41.13,28.61,9.64,153.82,3,7,52.41,51.42,68.55,65.98571428571428,68.12833333333334
2021-07-09,P003,Women_Dress,Female,B002,Mumbai,1690,21.97,0,0,0,0.961,51.05,30.11,20.94,9.62,153.82,4,7,69.74,59.37,64.07,64.79714285714286,67.69433333333333
2021-07-10,P003,Women_Dress,Female,B002,Mumbai,1691,21.53,0,0,0,0.955,44.48,26.23,18.25,7.71,153.82,5,7,51.05,69.75,62.86,61.18714285714286,67.08166666666666
2021-07-11,P003,Women_Dress,Female,B002,Mumbai,1692,21.67,0,0,1,0.949,73.18,43.16,30.02,13.96,153.82,6,7,44.48,79.59,64.19,60.27142857142858,67.38133333333333
2021-07-12,P003,Women_Dress,Female,B002,Mumbai,1693,21.42,1,0,0,0.943,69.46,40.97,28.5,13.76,153.82,0,7,73.18,75.02,89.58,59.47714285714285,66.71066666666667
2021-07-13,P003,Women_Dress,Female,B002,Mumbai,1694,21.3,0,0,0,0.937,60.86,35.89,24.97,8.69,153.82,1,7,69.46,56.02,92.04,60.16857142857143,65.67133333333334
2021-07-14,P003,Women_Dress,Female,B002,Mumbai,1695,22.42,0,0,0,0.931,51.28,30.24,21.04,7.58,153.82,2,7,60.86,52.41,78.0,60.00714285714285,64.78066666666668
2021-07-15,P003,Women_Dress,Female,B002,Mumbai,1696,21.19,0,0,0,0.925,51.97,30.65,21.32,8.23,153.82,3,7,51.28,69.74,57.61,57.46857142857142,64.59266666666666
2021-07-16,P003,Women_Dress,Female,B002,Mumbai,1697,20.68,0,0,0,0.919,39.98,23.58,16.4,4.84,153.82,4,7,51.97,51.05,64.63,55.88714285714286,63.771
2021-07-17,P003,Women_Dress,Female,B002,Mumbai,1698,21.26,0,0,0,0.914,57.28,33.78,23.5,12.01,153.82,5,7,39.98,44.48,68.15,57.715714285714284,63.40866666666667
2021-07-18,P003,Women_Dress,Female,B002,Mumbai,1699,21.34,0,0,1,0.908,79.68,46.99,32.69,15.21,153.82,6,7,57.28,73.18,62.57,58.644285714285715,63.979000000000006
2021-07-19,P003,Women_Dress,Female,B002,Mumbai,1700,21.59,0,0,0,0.902,53.59,31.6,21.98,7.05,153.82,0,7,79.68,69.46,63.88,56.37714285714286,63.635999999999996
2021-07-20,P003,Women_Dress,Female,B002,Mumbai,1701,20.88,0,0,0,0.896,51.46,30.35,21.11,6.78,153.82,1,7,53.59,60.86,92.49,55.034285714285716,62.26833333333333
2021-07-21,P003,Women_Dress,Female,B002,Mumbai,1702,22.12,0,0,0,0.89,56.22,33.15,23.06,11.52,153.82,2,7,51.46,51.28,62.6,55.74,62.05566666666667
2021-07-22,P003,Women_Dress,Female,B002,Mumbai,1703,20.73,0,0,0,0.885,51.35,30.28,21.07,7.84,153.82,3,7,56.22,51.97,58.69,55.651428571428575,61.811
2021-07-23,P003,Women_Dress,Female,B002,Mumbai,1704,22.18,0,0,0,0.879,49.11,28.96,20.15,10.47,153.82,4,7,51.35,39.98,67.59,56.955714285714286,61.19500000000001
2021-07-24,P003,Women_Dress,Female,B002,Mumbai,1705,21.62,0,0,0,0.873,55.71,32.85,22.85,6.29,153.82,5,7,49.11,57.28,60.7,56.73142857142857,61.02866666666667
2021-07-25,P003,Women_Dress,Female,B002,Mumbai,1706,21.55,0,0,1,0.868,77.23,45.55,31.69,11.79,153.82,6,7,55.71,79.68,77.14,56.38142857142857,61.03166666666666
2021-07-26,P003,Women_Dress,Female,B002,Mumbai,1707,21.55,0,0,0,0.862,52.99,31.25,21.74,6.92,153.82,0,7,77.23,53.59,66.55,56.29571428571429,60.57966666666666
2021-07-27,P003,Women_Dress,Female,B002,Mumbai,1708,22.02,0,0,0,0.857,50.88,30.01,20.88,8.57,153.82,1,7,52.99,51.46,91.98,56.212857142857146,59.209666666666664
2021-07-28,P003,Women_Dress,Female,B002,Mumbai,1709,20.7,0,0,0,0.851,53.63,31.63,22.0,5.83,153.82,2,7,50.88,56.22,56.24,55.84285714285715,59.12266666666667
2021-07-29,P003,Women_Dress,Female,B002,Mumbai,1710,21.95,0,0,0,0.846,45.65,26.92,18.73,9.43,153.82,3,7,53.63,51.35,68.83,55.02857142857143,58.35
2021-07-30,P003,Women_Dress,Female,B002,Mumbai,1711,21.38,0,0,0,0.84,44.38,26.17,18.21,8.14,153.82,4,7,45.65,49.11,60.14,54.35285714285715,57.824666666666666
2021-07-31,P003,Women_Dress,Female,B002,Mumbai,1712,21.25,0,0,0,0.835,57.5,33.91,23.59,12.43,153.82,5,7,44.38,55.71,51.42,54.60857142857144,58.02733333333334
2021-08-01,P003,Women_Dress,Female,B002,Mumbai,1713,21.89,1,0,1,0.83,98.46,58.06,40.39,19.6,154.45,6,8,57.5,77.23,59.37,57.64142857142857,59.33033333333333
2021-08-02,P003,Women_Dress,Female,B002,Mumbai,1714,21.24,0,0,0,0.825,48.06,28.34,19.72,7.89,154.45,0,8,98.46,52.99,69.75,56.93714285714286,58.60733333333334
2021-08-03,P003,Women_Dress,Female,B002,Mumbai,1715,21.13,0,0,0,0.819,45.48,26.82,18.66,6.95,154.45,1,8,48.06,50.88,79.59,56.16571428571429,57.470333333333336
2021-08-04,P003,Women_Dress,Female,B002,Mumbai,1716,22.24,0,0,0,0.814,41.27,24.34,16.93,5.39,154.45,2,8,45.48,53.63,75.02,54.4,56.345333333333336
2021-08-05,P003,Women_Dress,Female,B002,Mumbai,1717,21.3,0,0,0,0.809,52.02,30.68,21.34,7.75,154.45,3,8,41.27,45.65,56.02,55.309999999999995,56.212
2021-08-06,P003,Women_Dress,Female,B002,Mumbai,1718,21.18,0,0,0,0.804,52.5,30.96,21.54,5.75,154.45,4,8,52.02,44.38,52.41,56.46999999999999,56.215
2021-08-07,P003,Women_Dress,Female,B002,Mumbai,1719,21.27,1,0,0,0.799,62.35,36.77,25.58,9.57,154.45,5,8,52.5,57.5,69.74,57.16285714285714,55.968666666666664
2021-08-08,P003,Women_Dress,Female,B002,Mumbai,1720,22.35,0,0,1,0.794,62.14,36.65,25.49,11.91,154.45,6,8,62.35,98.46,51.05,51.97428571428571,56.33833333333334
2021-08-09,P003,Women_Dress,Female,B002,Mumbai,1721,21.98,0,0,0,0.789,46.5,27.42,19.08,9.25,154.45,0,8,62.14,48.06,44.48,51.75142857142857,56.40566666666667
2021-08-10,P003,Women_Dress,Female,B002,Mumbai,1722,21.8,0,0,0,0.785,46.22,27.26,18.96,6.51,154.45,1,8,46.5,45.48,73.18,51.857142857142854,55.507
2021-08-11,P003,Women_Dress,Female,B002,Mumbai,1723,21.77,0,0,0,0.78,45.85,27.04,18.81,4.94,154.45,2,8,46.22,41.27,69.46,52.51142857142857,54.72
2021-08-12,P003,Women_Dress,Female,B002,Mumbai,1724,22.3,0,0,0,0.775,50.28,29.66,20.63,10.43,154.45,3,8,45.85,52.02,60.86,52.26285714285715,54.367333333333335
2021-08-13,P003,Women_Dress,Female,B002,Mumbai,1725,22.1,0,0,0,0.771,39.25,23.15,16.1,8.48,154.45,4,8,50.28,52.5,51.28,50.370000000000005,53.96633333333333
2021-08-14,P003,Women_Dress,Female,B002,Mumbai,1726,22.05,0,0,0,0.766,52.75,31.11,21.64,7.13,154.45,5,8,39.25,62.35,51.97,48.99857142857143,53.992333333333335
2021-08-15,P003,Women_Dress,Female,B002,Mumbai,1727,21.06,0,0,1,0.762,74.48,43.92,30.56,8.09,154.45,6,8,52.75,62.14,39.98,50.761428571428574,55.14233333333333
2021-08-16,P003,Women_Dress,Female,B002,Mumbai,1728,21.11,0,0,0,0.757,48.13,28.38,19.74,7.59,154.45,0,8,74.48,46.5,57.28,50.994285714285716,54.83733333333334
2021-08-17,P003,Women_Dress,Female,B002,Mumbai,1729,21.4,0,0,0,0.753,39.21,23.12,16.08,6.0,154.45,1,8,48.13,46.22,79.68,49.99285714285714,53.48833333333334
2021-08-18,P003,Women_Dress,Female,B002,Mumbai,1730,21.91,0,0,0,0.749,40.47,23.87,16.6,4.07,154.45,2,8,39.21,45.85,53.59,49.22428571428572,53.051
2021-08-19,P003,Women_Dress,Female,B002,Mumbai,1731,21.65,0,0,0,0.745,39.46,23.27,16.19,5.46,154.45,3,8,40.47,50.28,51.46,47.67857142857143,52.650999999999996
2021-08-20,P003,Women_Dress,Female,B002,Mumbai,1732,21.75,0,0,0,0.741,41.72,24.61,17.12,7.22,154.45,4,8,39.46,39.25,56.22,48.03142857142857,52.16766666666667
2021-08-21,P003,Women_Dress,Female,B002,Mumbai,1733,21.35,0,0,0,0.737,41.86,24.69,17.17,8.27,154.45,5,8,41.72,52.75,51.35,46.47571428571428,51.851333333333336
2021-08-22,P003,Women_Dress,Female,B002,Mumbai,1734,22.06,0,0,1,0.733,67.44,39.77,27.67,8.66,154.45,6,8,41.86,74.48,49.11,45.46999999999999,52.462333333333326
2021-08-23,P003,Women_Dress,Female,B002,Mumbai,1735,21.16,0,0,0,0.729,43.32,25.55,17.77,7.21,154.45,0,8,67.44,48.13,55.71,44.78285714285715,52.04933333333334
2021-08-24,P003,Women_Dress,Female,B002,Mumbai,1736,21.04,0,0,0,0.725,42.51,25.07,17.44,8.48,154.45,1,8,43.32,39.21,77.23,45.25428571428571,50.892
2021-08-25,P003,Women_Dress,Female,B002,Mumbai,1737,20.73,0,0,0,0.721,38.23,22.54,15.68,4.41,154.45,2,8,42.51,40.47,52.99,44.93428571428571,50.4
2021-08-26,P003,Women_Dress,Female,B002,Mumbai,1738,21.14,0,0,0,0.718,43.19,25.47,17.72,7.82,154.45,3,8,38.23,39.46,50.88,45.46714285714285,50.14366666666667
2021-08-27,P003,Women_Dress,Female,B002,Mumbai,1739,22.17,0,0,0,0.714,43.02,25.37,17.65,7.63,154.45,4,8,43.19,41.72,53.63,45.652857142857144,49.78999999999999
2021-08-28,P003,Women_Dress,Female,B002,Mumbai,1740,21.76,0,0,0,0.711,42.07,24.81,17.26,7.82,154.45,5,8,43.02,41.86,45.65,45.68285714285714,49.67066666666667
2021-08-29,P003,Women_Dress,Female,B002,Mumbai,1741,21.87,0,0,1,0.707,54.22,31.98,22.24,7.18,154.45,6,8,42.07,67.44,44.38,43.794285714285714,49.99866666666666
2021-08-30,P003,Women_Dress,Female,B002,Mumbai,1742,22.23,0,0,0,0.704,36.48,21.51,14.96,4.5,154.45,0,8,54.22,43.32,57.5,42.81714285714286,49.297999999999995
2021-08-31,P003,Women_Dress,Female,B002,Mumbai,1743,21.74,0,0,0,0.701,38.07,22.45,15.62,7.72,154.45,1,8,36.48,42.51,98.46,42.182857142857145,47.285000000000004
2021-09-01,P003,Women_Dress,Female,B002,Mumbai,1744,21.55,0,0,0,0.698,36.79,21.69,15.09,6.74,155.09,2,9,38.07,38.23,48.06,41.97714285714285,46.90933333333333
2021-09-02,P003,Women_Dress,Female,B002,Mumbai,1745,21.61,0,0,0,0.695,32.9,19.4,13.5,4.96,155.09,3,9,36.79,43.19,45.48,40.50714285714286,46.489999999999995
2021-09-03,P003,Women_Dress,Female,B002,Mumbai,1746,21.15,0,0,0,0.692,36.17,21.33,14.84,4.33,155.09,4,9,32.9,43.02,41.27,39.528571428571425,46.32
2021-09-04,P003,Women_Dress,Female,B002,Mumbai,1747,21.22,0,0,0,0.689,39.14,23.08,16.06,7.12,155.09,5,9,36.17,42.07,52.02,39.11,45.89066666666667
2021-09-05,P003,Women_Dress,Female,B002,Mumbai,1748,22.4,0,0,1,0.686,58.47,34.48,23.99,11.31,155.09,6,9,39.14,54.22,52.5,39.71714285714285,46.089666666666666
2021-09-06,P003,Women_Dress,Female,B002,Mumbai,1749,22.04,0,0,0,0.684,41.01,24.18,16.82,7.15,155.09,0,9,58.47,36.48,62.35,40.364285714285714,45.37833333333334
2021-09-07,P003,Women_Dress,Female,B002,Mumbai,1750,21.4,0,0,0,0.681,42.03,24.78,17.24,4.32,155.09,1,9,41.01,38.07,62.14,40.93,44.708
2021-01-31,P004,Women_Jacket,Female,B002,Mumbai,1781,27.63,0,1,1,1.123,57.35,39.7,17.65,6.82,150.0,6,1,45.02,70.76,40.3,45.58714285714285,44.078
2021-02-01,P004,Women_Jacket,Female,B002,Mumbai,1782,28.36,0,0,0,1.127,36.25,25.1,11.15,4.25,150.64,0,2,57.35,46.03,45.56,44.19,43.76766666666667
2021-02-02,P004,Women_Jacket,Female,B002,Mumbai,1783,28.28,0,0,0,1.131,29.6,20.49,9.11,2.68,150.64,1,2,36.25,40.47,55.07,42.63714285714286,42.91866666666667
2021-02-03,P004,Women_Jacket,Female,B002,Mumbai,1784,29.35,0,0,0,1.135,41.8,28.94,12.86,4.58,150.64,2,2,29.6,50.18,34.77,41.44,43.153
2021-02-04,P004,Women_Jacket,Female,B002,Mumbai,1785,28.17,0,0,0,1.138,30.09,20.83,9.26,2.61,150.64,3,2,41.8,39.14,45.07,40.14714285714286,42.65366666666667
2021-02-05,P004,Women_Jacket,Female,B002,Mumbai,1786,28.62,1,0,0,1.142,50.44,34.92,15.52,5.18,150.64,4,2,30.09,40.92,34.91,41.50714285714286,43.17133333333333
2021-02-06,P004,Women_Jacket,Female,B002,Mumbai,1787,28.41,0,0,0,1.145,38.56,26.7,11.86,4.45,150.64,5,2,50.44,45.02,42.47,40.58428571428572,43.041000000000004
2021-02-07,P004,Women_Jacket,Female,B002,Mumbai,1788,28.3,0,0,1,1.149,48.3,33.44,14.86,4.76,150.64,6,2,38.56,57.35,33.12,39.29142857142857,43.547000000000004
2021-02-08,P004,Women_Jacket,Female,B002,Mumbai,1789,27.6,0,0,0,1.152,40.37,27.95,12.42,3.39,150.64,0,2,48.3,36.25,38.21,39.879999999999995,43.619
2021-02-09,P004,Women_Jacket,Female,B002,Mumbai,1790,27.89,1,0,0,1.156,44.84,31.04,13.8,4.83,150.64,1,2,40.37,29.6,53.29,42.05714285714286,43.33733333333334
2021-02-10,P004,Women_Jacket,Female,B002,Mumbai,1791,28.79,0,0,0,1.159,35.01,24.24,10.77,2.81,150.64,2,2,44.84,41.8,35.12,41.08714285714286,43.333666666666666
2021-02-11,P004,Women_Jacket,Female,B002,Mumbai,1792,28.16,0,0,0,1.162,36.02,24.94,11.08,3.01,150.64,3,2,35.01,30.09,36.13,41.934285714285714,43.330000000000005
2021-02-12,P004,Women_Jacket,Female,B002,Mumbai,1793,27.11,0,0,0,1.165,34.9,24.16,10.74,3.18,150.64,4,2,36.02,50.44,39.81,39.714285714285715,43.166333333333334
2021-02-13,P004,Women_Jacket,Female,B002,Mumbai,1794,28.23,0,0,0,1.169,39.43,27.3,12.13,3.38,150.64,5,2,34.9,38.56,39.8,39.83857142857143,43.154
2021-02-14,P004,Women_Jacket,Female,B002,Mumbai,1795,28.41,0,0,1,1.172,50.47,34.94,15.53,5.33,150.64,6,2,39.43,48.3,50.06,40.14857142857143,43.16766666666667
2021-02-15,P004,Women_Jacket,Female,B002,Mumbai,1796,27.83,0,0,0,1.175,37.28,25.81,11.47,3.25,150.64,0,2,50.47,40.37,41.6,39.707142857142856,43.02366666666667
2021-02-16,P004,Women_Jacket,Female,B002,Mumbai,1797,27.63,0,0,0,1.178,38.47,26.63,11.84,4.51,150.64,1,2,37.28,44.84,53.91,38.79714285714285,42.509
2021-02-17,P004,Women_Jacket,Female,B002,Mumbai,1798,27.82,1,0,0,1.181,45.04,31.18,13.86,4.88,150.64,2,2,38.47,35.01,44.91,40.230000000000004,42.513333333333335
2021-02-18,P004,Women_Jacket,Female,B002,Mumbai,1799,28.08,0,0,0,1.184,43.29,29.97,13.32,3.77,150.64,3,2,45.04,36.02,38.69,41.26857142857143,42.666666666666664
2021-02-19,P004,Women_Jacket,Female,B002,Mumbai,1800,28.42,0,0,0,1.187,37.71,26.1,11.6,3.53,150.64,4,2,43.29,34.9,37.86,41.67,42.66166666666666
